County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Georeference,longitude,latitude
Queens,721804,Store,JAC,CORNAGA 1801 MEAT CORP,SHOP FAIR,1801-A,CORNAGA AVENUE,,,FAR ROCKAWAY,NY,11691,0,-73.74986 40.60255,-73.74986,40.60255
Kings,721802,Store,JACDK,FOODSERVICE PARTNERS LLC,FOODSERVICE PARTNERS OF,599,KINGSTON AVE,,,BROOKLYN,NY,11203,45000,-73.94169 40.65878,-73.94169,40.65878
Bronx,721681,Store,JAC,149 STREET FOOD CORP,FINE FARE SUPERMARKET,459,EAST 149TH STREET,,,BRONX,NY,10455,0,-73.916 40.81536,-73.916,40.81536
New York,721649,Store,JAC,FIRST AVENUE MARKET INC,FARM COUNTRY,2076,FIRST AVENUE,,,NEW YORK,NY,10029,0,-73.93936 40.79061,-73.93936,40.79061
Bronx,721643,Store,JAC,H & Y FRUIT AND VEGETABLES CORP,H & Y FRUIT AND VEGETAB,156,E 188TH STREET,,,BRONX,NY,10468,0,-73.89841 40.86167,-73.89841,40.86167
Kings,721628,Store,JADK,POSEIDON NY LLC,POSEIDON NY,8680,18TH AVE,,,BROOKLYN,NY,11214,5000,-74.00428 40.60571,-74.00428,40.60571
Bronx,721590,Store,JAC,TKRC PRODUCTIONS LLC,TKRC PRODUCTIONS,620-630,GERARD AVENUE,,,BRONX,NY,10451,10000,-73.92841 40.82113,-73.92841,40.82113
Kings,721484,Store,JAC,LA FLOR DEL PODER GROCERY STORE I,LA FLOR DEL PODER,1662,CONEY ISLAND AVE,,,BROOKLYN,NY,11230,0,-73.96367 40.61686,-73.96367,40.61686
Bronx,721469,Store,JAC,PRUZZOS SUPERMARKET CORP,PRUZZOS SUPERMARKET,2937,WESTCHESTER AVE,,,BRONX,NY,10461,5000,-73.83261 40.84676,-73.83261,40.84676
Bronx,721464,Store,JACDK,KADOSH FOODS ENTERPRISE INC,KADOSH FOODS ENTERPRISE,490,HUNTS POINT AVE.,,,BRONX,NY,10474,5000,-73.88135 40.8102,-73.88135,40.8102
Kings,721389,Store,A,OUTFLATION DISCOUNT CORP,OUTFLATION DISCOUNT,7315,15TH AVE,,,BROOKLYN,NY,11228,5000,-74.00211 40.6185,-74.00211,40.6185
Richmond,721324,Store,JABC,ARDEN MARKETPLACE INC,KEY FOOD,244,ARDEN AVE,,,STATEN ISLAND,NY,10312,30000,-74.19122 40.55259,-74.19122,40.55259
Queens,721303,Store,JABCD,GREGORYS COFFEE MANAGEMENT LLC,GREGORYS COFFEE,11-49,50TH AVE,,,LONG ISLAND CITY,NY,11101,7000,-73.95088 40.74209,-73.95088,40.74209
Kings,721222,Store,JAC,BROOKLYN KOSHER MEAT MARKET INC,BROOKLYN KOSHER MEAT MA,3604,NOSTRAND AVE,,,BROOKLYN,NY,11229,0,-73.94107 40.59624,-73.94107,40.59624
New York,721216,Store,JAC,SEVEN SEAS 49TH ST LLC,FOOD EMPORIUM THE,810,8TH AVE,,,NEW YORK,NY,10019,22000,-73.98626 40.76201,-73.98626,40.76201
Queens,721135,Store,JABC,SIMPLY FOOD COURT SQUARE LLC,FOOD CELLAR & CO,43-18,CRESCENT STREET,,,LONG ISLAND CITY,NY,11101,40000,-73.94251 40.74849,-73.94251,40.74849
New York,721075,Store,JAC,SEVEN SEAS 42ND ST LLC,FOOD EMPORIUM,452,WEST 43RD ST.,,,NEW YORK,NY,10036,0,-73.99431 40.76002,-73.99431,40.76002
New York,720987,Store,JAC,EASY 602 FOOD CORP,EASY 602 FOOD,3371,BROADWAY,,,NEW YORK,NY,10031,0,-73.95425 40.82138,-73.95425,40.82138
Kings,720965,Store,A,TERRY BERRY CORP,TERRY BERRY,1424,ST JOHNS PL,,,BROOKLYN,NY,11213,0,-73.9313 40.6706,-73.9313,40.6706
Kings,720862,Store,JAC,PARAMOUNT SUPERMARKET INC,FOOD UNIVERSE,2424,FLATBUSH AVE,,,BROOKLYN,NY,11234,15000,-73.92383 40.61085,-73.92383,40.61085
New York,720852,Store,JAC,BAKED BY MELISSA LLC,BAKED BY MELISSA,63,SPRING ST,,,NEW YORK,NY,10012,0,-73.99728 40.72239,-73.99728,40.72239
New York,720834,Store,JAC,KASSIM FOOD MARKET CORP,KASSIM FOOD MARKET,1795,AMSTERDAM AVE,,,NEW YORK,NY,10031,0,-73.94582 40.82768,-73.94582,40.82768
Kings,720726,Store,JAC,MECHYS ON J CORP,MECHYS GOURMET,1412,AVENUE J,,,BROOKLYN,NY,11230,7000,-73.9619 40.62512,-73.9619,40.62512
New York,720723,Store,JAC,EGGROLL QUEEN LLC THE,SIMPLICIOUS,1580,PARK AVE,,,NEW YORK,NY,10029,0,-73.94476 40.79741,-73.94476,40.79741
Kings,720582,Store,JAC,1709 MARKET CORP,C TOWN SUPERMARKET,1709,AVENUE U,,,BROOKLYN,NY,11229,0,-73.95392 40.59909,-73.95392,40.59909
New York,720571,Store,JABC,AMBER & WHITE MARKETS INC,MORTON WILLIAMS SUPERMA,1066,3RD AVENUE,,,NEW YORK,NY,10065,13000,-73.96456 40.76429,-73.96456,40.76429
New York,720547,Store,JAC,CTAC HOLDINGS LLC,LI LAC CHOCOLATES,75,"NINTH AVE KIOSK AREA 3,",,,NEW YORK,NY,10011,0,-74.00453 40.74216,-74.00453,40.74216
Bronx,720352,Store,JAC,SBF FISHERY INC,S B F FISHERY,1041,PROSPECT AVE,,,BRONX,NY,10459,0,-73.89951 40.82478,-73.89951,40.82478
Bronx,720340,Store,JAC,65 BURNSIDE MEAT MARKET CORP,SAGAL FOOD,65,E BURNSIDE AVE,,,BRONX,NY,10453,5000,-73.90597 40.85329,-73.90597,40.85329
Bronx,720283,Store,JAC,EL FLACO GROCERY STORE NO 2 INC,EL FLACO GROCERY STORE,804,E 178TH STREET,,,BRONX,NY,10460,0,-73.887 40.84453,-73.887,40.84453
New York,720248,Store,JABC,DANS SUPREME SUPERMARKETS INC,KEY FOOD # 1533,1175,3RD AVE,,,NEW YORK,NY,10065,0,-73.96234 40.76738,-73.96234,40.76738
Bronx,720203,Store,JAC,SHUNA FOODS LLC,C TOWN,1761,SOUTHERN BOULEVARD,,,BRONX,NY,10460,0,-73.88768 40.83743,-73.88768,40.83743
Queens,720130,Store,JAC,KEY FOOD CS 2 LLC,FOOD UNIVERSE,35-09,FRANCIS LEWIS BLVD,,,FLUSHING,NY,11358,0,-73.78743 40.76394,-73.78743,40.76394
Bronx,720086,Store,JAC,LARBI FLORENCE,LADY AFRIQUE INT MKT,1406,CASTLE HILL AVE,,,BRONX,NY,10462,0,-73.85211 40.83586,-73.85211,40.83586
Kings,720082,Store,JAC,CEE FOOD CORP,BRAVO,844,DEKALB AVE,,,BROOKLYN,NY,11221,6000,-73.9422 40.69242,-73.9422,40.69242
Queens,720076,Store,JAC,TOKYO MARKET INC,TOKYO MARKET,33-15,BROADWAY,,,ASTORIA,NY,11106,0,-73.9232 40.76095,-73.9232,40.76095
Bronx,719943,Store,A,TRIPLE A DISCOUNT NEW YORK INC,TRIPLE A DISCOUNT NEW Y,323,E 149TH ST,,,BRONX,NY,10451,0,-73.92071 40.81687,-73.92071,40.81687
Richmond,719942,Store,A,M1D FUEL CORP,M1D FUEL,1635,HYLAN BLVD,,,STATEN ISLAND,NY,10305,0,-74.09006 40.58882,-74.09006,40.58882
New York,719929,Store,JAD,LEBRON 2015 EQUIPMENT & SUPPLY CO,LEBRON 2015 EQUIPMENT S,3835,9TH AVENUE,,,NEW YORK,NY,10034,27000,-73.91779 40.86271,-73.91779,40.86271
Queens,719926,Store,JAC,SKKM ENTERPRISES INC,WEST INDIAN MARKET,10-56,BEACH 20TH ST,,,FAR ROCKAWAY,NY,11691,0,-73.75308 40.60337,-73.75308,40.60337
Queens,719922,Store,JABC,PARAMOUNT SUPERMARKET INC,FOOD EMPORIUM,196-35,HORACE HARDING EXPWAY,,,FRESH MEADOWS,NY,11365,35000,-73.77917 40.7431,-73.77917,40.7431
Kings,719913,Store,JAC,969 FOOD CORP,GREEN MARKET & DISCOUNT,4214,10TH AVE,,,BROOKLYN,NY,11219,0,-73.99479 40.64278,-73.99479,40.64278
Queens,719900,Store,JAC,HB 84 FOOD CORP,FOOD EMPORIUM,82-35,153RD AVENUE,,,HOWARD BEACH,NY,11414,29000,-73.85113 40.66621,-73.85113,40.66621
Queens,719898,Store,JAC,AD HALAL MEAT CORP,PUNJAB HALAL MEAT,130-04,101ST AVENUE,,,SOUTH RICHMOND HIL,NY,11419,0,-73.81689 40.69254,-73.81689,40.69254
Queens,719888,Store,JAC,QUEENS SHOPRITE ASSOCIATES LLC,SHOPRITE OF 20TH AVENUE,133-11,20TH AVE,,,COLLEGE POINT,NY,11356,20000,-73.8364 40.78165,-73.8364,40.78165
Kings,719861,Store,JAC,MY HARVEST LLC,MY HARVEST,5,HEYWARD ST,,,BROOKLYN,NY,11249,8000,-73.95962 40.69938,-73.95962,40.69938
Bronx,719857,Store,JAC,RO SUPERMARKET CORP,BRAVO SUPERMARKET,640,COURTLANDT AVE,,,BRONX,NY,10451,8000,-73.91849 40.81885,-73.91849,40.81885
Richmond,719848,Store,JACH,GORDON JAMES LLC,FLAGSHIP BREWING CO,38-40,MINTHORNE ST,,,STATEN ISLAND,NY,10301,10000,-74.07541 40.63724,-74.07541,40.63724
New York,719807,Store,A,THE TJX COMPANIES INC,TJ MAX 1185,407,E 59TH ST,,,NEW YORK,NY,10022,11000,-73.96144 40.75939,-73.96144,40.75939
New York,719788,Store,JAC,NAMDOR INC,GRISTEDES #777,1450,THIRD AVE,,,NEW YORK,NY,10028,12000,-73.95563 40.77656,-73.95563,40.77656
Richmond,719723,Store,JABC,MANNIX FAMILY MKTS@VETERANS RD LL,SHOPRITE OF VETERANS RD,3010,VETERANS RD W,,,STATEN ISLAND,NY,10309,10000,-74.23497 40.52875,-74.23497,40.52875
Bronx,719683,Store,A,JEROME SUPER DISCOUNT INC,JEROME SUPER DISCOUNT,2025,JEROME AVE,,,BRONX,NY,10453,6500,-73.90778 40.85337,-73.90778,40.85337
Kings,719672,Store,JAC,SUNNY LLC,ZOOM,4302,FT HAMILTON PKWY,,,BROOKLYN,NY,11219,0,-73.99375 40.64097,-73.99375,40.64097
Bronx,719611,Store,JAC,ROYS FRUITS AND VEGETABLES CORP,ROYS FRUITS AND VEGETAB,720,EAST TREMONT AVE STORE #B,,,BRONX,NY,10457,0,-73.89037 40.84503,-73.89037,40.84503
Queens,719548,Store,JAC,SIX TOWERS MEAT MARKET INC,KEY FOOD,61-10,QUEENS BLVD,,,WOODSIDE,NY,11377,0,-73.90364 40.74122,-73.90364,40.74122
New York,719397,Store,JAC,300 W 145TH FOOD LLC,FOODTOWN #609,300,W 145TH ST,,,NEW YORK,NY,10039,40000,-73.94248 40.82308,-73.94248,40.82308
New York,719391,Store,JAC,SESAME HALVA AND TAHINI CO LLC,SEED & MILL,75,9TH AVE,,,NEW YORK,NY,10011,0,-74.00453 40.74216,-74.00453,40.74216
New York,719384,Store,JAC,ZUNIGA LUIS ENRIQUE&SUQUINAGUA CA,AMSTERDAM FRESH STORE,1701,AMSTERDAM AVE STORE #4C,,,NEW YORK,NY,10031,0,-73.94797 40.82474,-73.94797,40.82474
Queens,719368,Store,JAC,STOP & SHOP SUPERMARKET CO LLC TH,STOP & SHOP #2579,112-15,BEACH CHANNEL DR,,,ROCKAWAY PARK,NY,11694,35000,-73.8348 40.58279,-73.8348,40.58279
Queens,719360,Store,JAC,STOP & SHOP SUPERMARKET CO LLC TH,STOP & SHOP #2580,213-15,26TH AVE,,,BAYSIDE,NY,11360,42000,-73.77657 40.77848,-73.77657,40.77848
Queens,719356,Store,JAC,STOP & SHOP SUPERMARKET CO LLC TH,STOP & SHOP #2587,3106,FARRINGTON ST,,,FLUSHING,NY,11354,25000,-73.8336 40.76894,-73.8336,40.76894
Kings,719352,Store,JAC,STOP & SHOP SUPERMARKET CO LLC TH,STOP & SHOP #2591,2965,CROPSEY AVE,,,BROOKLYN,NY,11214,20000,-73.98604 40.5824,-73.98604,40.5824
Bronx,719351,Store,JABC,STOP & SHOP SUPERMARKET CO LLC TH,STOP & SHOP #2592,2136,BARTOW AVE,,,BRONX,NY,10475,55000,-73.82446 40.86918,-73.82446,40.86918
Richmond,719350,Store,JAC,STOP & SHOP SUPERMARKET CO LLC TH,STOP & SHOP #2595,1351,FOREST AVE,,,STATEN ISLAND,NY,10302,50000,-74.1346 40.62584,-74.1346,40.62584
Bronx,719348,Store,JABC,STOP & SHOP SUPERMARKET CO LLC TH,STOP & SHOP #2594,1720,E CHESTER RD,,,BRONX,NY,10461,60000,-73.8459 40.87946,-73.8459,40.87946
Queens,719344,Store,JAC,STOP&SHOP SUPERMARKET CO LLC THE,STOP & SHOP #2585,134-40,SPRINGFIELD BLVD,,,SPRINGFIELD GARDEN,NY,11413,0,-73.7538 40.6796,-73.7538,40.6796
Kings,719289,Store,A,HUA XING GROCERY INC,HUA XING GROCERY,5701,FORT HAMILTON PKWY,,,BROOKLYN,NY,11219,0,-74.00357 40.6344,-74.00357,40.6344
Kings,719284,Store,JAC,UTICA MEAT & PRODUCE INC,C TOWN,330,UTICA AVE,,,BROOKLYN,NY,11213,8000,-73.93132 40.66668,-73.93132,40.66668
Bronx,719270,Store,A,LUCKY STAR DISCOUNT AND 99 CENTS,LUCKY STAR DISCOUNT,930,E 174TH ST,,,BRONX,NY,10460,0,-73.8872 40.8372,-73.8872,40.8372
Queens,719265,Store,JAC,STOP&SHOP SUPERMARKET CO LLC THE,STOP & SHOP #2581,156-01,CROSSBAY BLVD,,,HOWARD BEACH,NY,11414,10000,-73.84088 40.66364,-73.84088,40.66364
Queens,719263,Store,JAC,STOP& SHOPSUPERMARKET CO LLC THE,STOP & SHOP #2589,92-10,ATLANTIC AVE,,,OZONE PARK,NY,11416,65000,-73.85016 40.68771,-73.85016,40.68771
Bronx,719261,Store,JAC,STOP&SHOP SUPERMARKET CO LLC THE,STOP & SHOP #2593,961,E 174TH ST,,,BRONX,NY,10460,8000,-73.88536 40.83656,-73.88536,40.83656
Kings,719260,Store,JAC,STOP&SHOP SUPERMARKET CO LLC THE,STOP & SHOP #2586,625,ATLANTIC AVE,,,BROOKLYN,NY,11217,9250,-73.9741 40.68311,-73.9741,40.68311
Bronx,719249,Store,JAC,AL QUDS TRADING CORP,AL QUDS TRADING,1827,WHITE PLAINS RD,,,BRONX,NY,10462,0,-73.86642 40.84607,-73.86642,40.84607
Kings,719203,Store,JAC,492 SUPERMARKET CORP,KEY FOOD,492,MYRTLE AVE,,,BROOKLYN,NY,11205,12700,-73.96531 40.6934,-73.96531,40.6934
Queens,719195,Store,JAC,SALOME GROCERY CORP,SALOME GROCERY,107-52,VAN WYCK EXPWY,,,SOUTH RICHMOND HIL,NY,11419,0,-73.80827 40.68704,-73.80827,40.68704
Queens,719135,Store,JAC,4818 ASTORIA FOOD CORP,20/20 SUPERMARKET,5814,BEACH CHANNEL DR,,,ARVERNE,NY,11692,0,-73.78833 40.59437,-73.78833,40.59437
Richmond,719079,Store,JAC,BLUE SUPERMARKET INC,STOP 1 & TARGEE SUPERMA,515-517,TARGEE ST,,,STATEN ISLAND,NY,10304,0,-74.08471 40.61468,-74.08471,40.61468
Kings,719070,Store,JAC,FRESH N SAVE FOOD CORP,WINDSOR FARMS MARKET,589,PROSPECT AVE,,,BROOKLYN,NY,11215,6000,-73.97798 40.65655,-73.97798,40.65655
New York,719010,Store,A,HUDSON GROUP (HG) RETAIL LLC,HUDSON #1116,625,8TH AVE,,,NEW YORK,NY,10018,0,-73.99047 40.7563,-73.99047,40.7563
New York,719008,Store,A,HUDSON GROUP (HG) RETAIL LLC,HUDSON #1111,625,8TH AVE,,,NEW YORK,NY,10018,0,-73.99047 40.7563,-73.99047,40.7563
New York,718990,Store,A,DYCKMAN NUTRITIONAL CORP,DYCKMAN NUTRITIONAL,200-9,DYCKMAN ST,,,NEW YORK,NY,10040,0,-73.92691 40.865,-73.92691,40.865
Kings,718973,Store,JAC,BALS BAGELS INC,BALS BAGELS,195-197,HAVERMEYER,,,BROOKLYN,NY,11211,0,-73.95844 40.71014,-73.95844,40.71014
Kings,718954,Store,JAC,WILLIAM ORGANIC MARKET INC,WILLIAM ORGANIC MARKET,296,LEONARD ST,,,BROOKLYN,NY,11211,0,-73.94775 40.71436,-73.94775,40.71436
Kings,718918,Store,JACDK,FRESH DIRECT LLC,FOOD KICK,630,FLUSHING AVE FL 1 MAILBOX #33,,,BROOKLYN,NY,11206,10000,-73.94822 40.7,-73.94822,40.7
Queens,718870,Store,JAC,7 BAGELS CORP,7 BAGELS,85-15,MAIN STREET,,,JAMAICA,NY,11435,0,-73.81907 40.70971,-73.81907,40.70971
Queens,718868,Store,JAC,RUBEN & RUBEN FOOD CORP,KEY FOOD SUPERMARKET,87-25,LEFFERTS BLVD,,,RICHMOND HILL,NY,11418,20000,-73.83036 40.69888,-73.83036,40.69888
New York,718846,Store,JAC,MEXICO TRAVEL CORP,MEXICO TRAVEL,238,EAST 116TH ST,,,NEW YORK,NY,10029,0,-73.93848 40.7973,-73.93848,40.7973
Queens,718818,Store,JAC,MERRICK MEAT MARKET INC.,FINE FARE,108-30,MERRICK BOULEVARD,,,JAMAICA,NY,11433,0,-73.786 40.69772,-73.786,40.69772
Kings,718800,Store,JAC,MAYTIME INCORPORATED,MAYTIME,810,BLAKE AVE,,,BROOKLYN,NY,11207,0,-73.88854 40.66876,-73.88854,40.66876
Queens,718793,Store,JAC,MEDITERRANEAN FOODS III INC,MEDITERRANEAN FOODS III,22-78,35TH STREET,,,ASTORIA,NY,11105,6000,-73.91083 40.77328,-73.91083,40.77328
Bronx,718789,Store,JAC,CT GROCERY NY CORP,CT GROCERY NY,869,BRYANT AVE,,,BRONX,NY,10474,0,-73.88665 40.81879,-73.88665,40.81879
Queens,718740,Store,JAC,G. N. LATINOS GROCERY INC,G. N. LATIONS GROCERY,42-29,162TH STREET,,,FLUSHING,NY,11358,0,nan,,
Bronx,718738,Store,A,MEGA DISCOUNT CORP,MEGA DISCOUNT,1509,WESTCHESTER AVE.,,,BRONX,NY,10472,0,-73.87965 40.82855,-73.87965,40.82855
New York,718687,Store,JAC,JENNY FOOD CORP,JENNY FOOD,2026,7TH AVENUE,,,NEW YORK,NY,10027,0,-73.9501 40.80666,-73.9501,40.80666
Bronx,718626,Store,A,FIVE BELOW INC,FIVE BELOW #354,2156,BARTON AVE  SPACE #156,,,BRONX,NY,10475,7000,-73.82437 40.86916,-73.82437,40.86916
Kings,718600,Store,JACH,VAN BRUNT STILLHOUSE LLC,VAN BRUNT STILLHOUSE,6,BAY ST #1,,,BROOKLYN,NY,11231,0,-74.00994 40.67376,-74.00994,40.67376
Queens,718594,Store,JAC,SABOR FOOD MARKET CORP,SABOR FOOD MARKET,93-34,43RD AVENUE,,,ELMHURST,NY,11373,0,-73.87132 40.74428,-73.87132,40.74428
Queens,718574,Store,JAC,QUEENS BLVD ORGANIC INC.,NATURAL MARKET,137-75,QUEENS BLVD.,,,JAMAICA,NY,11435,0,-73.81874 40.70901,-73.81874,40.70901
New York,718551,Store,JAC,DEEPCHHAYA INC,DEEPCHHAYA,334,37 STREET,,,NEW YORK,NY,10018,0,-73.9937 40.75477,-73.9937,40.75477
Kings,718542,Store,JAC,LUCKY CORNER FARM & FLORIST INC.,YB FARM & FLORIST,1902,AVENUE M,,,BROOKLYN,NY,11230,0,-73.95607 40.61845,-73.95607,40.61845
New York,718530,Store,JAC,BHH ENTERPRISE INC,BHH ENTERPRISE,52,RIVINGTON ST,,,NEW YORK,NY,10002,0,-73.99073 40.7208,-73.99073,40.7208
Kings,718428,Store,JAC,DOM GROCERY CORP,DOM GROCERY,2911,FULTON ST,,,BROOKLYN,NY,11207,0,-73.88715 40.67917,-73.88715,40.67917
Kings,718411,Store,JAC,1525 K FOOD LLC,PATHMARK / FOODTOWN,1525,ALBANY AVE,,,BROOKLYN,NY,11210,5900,-73.93737 40.63563,-73.93737,40.63563
Queens,718377,Store,JAC,D&J PRODUCE INC,APNA BAZAR FARMERS MARK,124-16,LIBERTY AVE,,,SOUTH RICHMOND HIL,NY,11419,0,-73.81965 40.68799,-73.81965,40.68799
Kings,718375,Store,JAC,169 MEAT CORP,KEY FOOD,1407,FOSTER AVE,,,BROOKLYN,NY,11230,0,-73.96358 40.63383,-73.96358,40.63383
New York,718331,Store,JAC,HAPPY LI TRADING INC,HAPPY LI TRADING,94,ELIZABETH ST,,,NEW YORK,NY,10013,0,-73.99578 40.71861,-73.99578,40.71861
New York,718296,Store,A,OK PREPAID MOBILE INC,OK PREPAID MOBILE,584,8TH AVE,,,NEW YORK,NY,10018,0,-73.99137 40.75507,-73.99137,40.75507
New York,718107,Store,JAC,GARCIA SERGIO C,GARCIAS TULCINGO MEXICA,2516,ADAM C POWELL BLVD,,,NEW YORK,NY,10039,0,-73.93878 40.82218,-73.93878,40.82218
Queens,718033,Store,A,TOTO DISTRIBUTOR INC,JACKPOT SERVICES,116-04,METROPOLITAN AVE,,,RICHMOND HILL,NY,11418,0,-73.83595 40.7075,-73.83595,40.7075
Queens,718017,Store,A,99 CENTS DYNASTY INC,99 CENTS DYNASTY,90-14,JAMAICA AVE,,,WOODHAVEN,NY,11421,6000,-73.85411 40.69297,-73.85411,40.69297
Bronx,717998,Store,A,165 WOODYCREST GROCERY INC,165 WOODYCREST GROCERY,82,W 165TH STREET,,,BRONX,NY,10452,0,-73.92706 40.83392,-73.92706,40.83392
Kings,717954,Store,JABC,MADONNA SUPERMARKET LLC,PIONEER,3461,FULTON ST,,,BROOKLYN,NY,11208,10000,-73.86782 40.68488,-73.86782,40.68488
Bronx,717951,Store,JAC,EDDIES PLACE AFRICAN MARKET INC,EDDIES PLACE AFRICAN MA,5,E 167TH ST,,,BRONX,NY,10452,0,-73.9218 40.83593,-73.9218,40.83593
Kings,717835,Store,JAC,ADVANCED DOMINO INC,DOMINO,1824,KINGS HWY,,,BROOKLYN,NY,11229,12000,-73.955 40.61015,-73.955,40.61015
New York,717787,Store,A,26 TOBACCO SHOP CORP,26 TOBACCO SHOP,26,AVENUE C,,,NEW YORK,NY,10009,0,-73.9808 40.72141,-73.9808,40.72141
Bronx,717779,Store,JAC,FAD 2300 FOOD CORP,GOLDEN MANGO,2300,RANDALL AVE,,,BRONX,NY,10473,40000,-73.84437 40.81951,-73.84437,40.81951
Bronx,717755,Store,JAC,NEW MODERN INC,MODERN MARKET,2385,ARTHUR AVE,,,BRONX,NY,10458,6000,-73.88791 40.85515,-73.88791,40.85515
Kings,717706,Store,JAC,SEA LAND SEAFOOD & MEAT MARKET IN,SEA LAND SEAFOOD & MEAT,2502,86TH ST,,,BROOKLYN,NY,11214,6000,-73.98687 40.59773,-73.98687,40.59773
Bronx,717680,Store,A,BRONX NUTRITIONAL CORP,BRONX NUTRITIONAL,153,EAST 188TH ST,,,BRONX,NY,10468,0,-73.89847 40.86169,-73.89847,40.86169
Kings,717623,Store,A,MUCH BETTER 99 CENTS STORE INC,MUCH BETTER 99 CENTS,81,EAST 98TH ST,,,BROOKLYN,NY,11212,5000,-73.92264 40.66473,-73.92264,40.66473
Bronx,717610,Store,A,IZZY GROCERY INC,IZZY GROCERY,291,E GUN HILL RD,,,BRONX,NY,10467,0,-73.87461 40.8792,-73.87461,40.8792
Kings,717596,Store,JAC,GREEN IVY 1 INC,GREEN IVY 1,246,4TH AVE,,,BROOKLYN,NY,11215,5000,-73.98363 40.67666,-73.98363,40.67666
Bronx,717586,Store,JAC,WESTERN BEEF  RETAIL INC,WESTERN BEEF STORE #062,1851,BRUCKNER BLVD.,,,BRONX,NY,10472,0,-73.86266 40.82589,-73.86266,40.82589
New York,717573,Store,JAC,SCARLET & WHITE MARKETS INC,MORTON WILLIAMS SUPERMA,1031,1ST AVE,,,NEW YORK,NY,10022,9000,-73.96313 40.75805,-73.96313,40.75805
Bronx,717459,Store,JAC,JEREMY'S GROCERY INC,J-MARKET,1260,MORRISON AVE,,,BRONX,NY,10472,0,-73.875 40.83119,-73.875,40.83119
Queens,717456,Store,JAC,ALCANTARA SALIN SOLIS,SOLIS GROCERY STORE,39-17,112TH ST,,,CORONA,NY,11368,0,-73.85464 40.75213,-73.85464,40.75213
Kings,717375,Store,JAC,APNA SUPPER MARKET INC,APNA SUPPER MARKET,980,CONEY ISLAND AVE,,,BROOKLYN,NY,11230,0,-73.96715 40.63358,-73.96715,40.63358
Kings,717325,Store,A,HJ 218 DISCOUNT INC,HJ 218 DISCOUNT,218,KNICKERBOCKER AVE,,,BROOKLYN,NY,11237,5000,-73.92588 40.7031,-73.92588,40.7031
Kings,717313,Store,JAC,FRESH START FOOD INC,FRESH START MARKET PLAC,180,MONTAGUE ST,,,BROOKLYN,NY,11201,0,-73.99182 40.69412,-73.99182,40.69412
Kings,717299,Store,JAC,FORUM SUPERMARKET INC,FORUM SUPERMARKET,6501,7TH AVE,,,BROOKLYN,NY,11220,8000,-74.01486 40.63377,-74.01486,40.63377
Queens,717277,Store,JAC,FOOD EXPRESS INC,FOOD EXPRESS SUPERMARKE,39-39,63RD ST,,,WOODSIDE,NY,11377,8000,-73.90121 40.74558,-73.90121,40.74558
Queens,717251,Store,JAC,THE BRAND FOOD SELLERS INC,FOOD UNIVERSE,96-09,LIBERTY AVE,,,OZONE PARK,NY,11417,5000,-73.84271 40.68065,-73.84271,40.68065
Queens,717233,Store,JAC,NYM PRIME MARKET INC,HANKOOK MT&KONO CHICKEN,171-02,NORTHERN BLVD,,,FLUSHING,NY,11358,5400,-73.79561 40.75802,-73.79561,40.75802
New York,717002,Store,JAC,CHENG JI INC,CHENG JI INC,23,MONROE STREET STORE B,,,NEW YORK,NY,10002,0,-73.99545 40.71148,-73.99545,40.71148
Queens,716970,Store,JAC,96 MEAT & PRODUCE CORP,MI TIERRA SUPERMARKET,96-17,NORTHERN BLVD,,,CORONA,NY,11368,8000,-73.87155 40.75702,-73.87155,40.75702
Kings,716969,Store,JAC,SOUTHSIDE GROCERY CORP,SOUTHSIDE GROCERY,163,S 4TH ST,,,BROOKLYN,NY,11211,0,-73.96174 40.71146,-73.96174,40.71146
Kings,716944,Store,JAC,MAKSOUD BROS FOOD CORP,C TOWN,1362,NOSTRAND AVE,,,BROOKLYN,NY,11226,0,-73.94986 40.65344,-73.94986,40.65344
Queens,716925,Store,JAC,GREAT WALL SUPERMARKET QUEENS INC,GREAT WALL SUPERMARKET,59-16,99TH ST,,,CORONA,NY,11368,0,-73.85918 40.73664,-73.85918,40.73664
Bronx,716899,Store,JAC,2918 GAS CORP,2918 GAS,2918,BOSTON RD,,,BRONX,NY,10469,0,-73.85888 40.86799,-73.85888,40.86799
Bronx,716756,Store,JAC,ESPERANZA SUPERMARKET LLC,PIONEER,107,FEATHERBED LANE,,,BRONX,NY,10452,8000,-73.91861 40.84618,-73.91861,40.84618
Kings,716705,Store,JAC,1165 FRESH PRODUCE CORP,PREMIER FOOD FRESH MARK,1165,BROADWAY,,,BROOKLYN,NY,11221,5500,-73.92815 40.69297,-73.92815,40.69297
New York,716624,Store,JAC,BURGANDY & WHITE MKTS INC,MORTON WILLIAMS,1211,MADISON AVE.,,,NEW YORK,NY,10128,6000,-73.95818 40.78172,-73.95818,40.78172
Kings,716273,Store,JAC,REMSEN MEAT & PRODUCE CORP,FOOD UNIVERSE,405,REMSEN AVE,,,BROOKLYN,NY,11212,5500,-73.92329 40.6558,-73.92329,40.6558
Queens,716264,Store,JAC,FLUSHING SUPERMARKET INC,WASSERMAN SUPERMARKET,72-51,MAIN ST,,,FLUSHING,NY,11367,6500,-73.82091 40.72515,-73.82091,40.72515
